,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
92,Facebook Messenger Bot Marketing Masterclass 2020,https://www.udemy.com/course/facebook-messenger-bot-marketing-masterclass-2019/?couponCode=BE26C9324C1A1069F8E7,3.95455,37,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 07:00:00.000000000,{'Liaqat Eagle'}
93,Facebook Ads 101. Complete Facebook Ads & Marketing Course,https://www.udemy.com/course/facebook-ads-101-complete-facebook-ads-marketing-course/?couponCode=B681FE2193DA6220F482,4.01282,177,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 07:00:00.000000000,{'Liaqat Eagle'}
90,Fire Up Your Website’s Traffic: A Beginner's Guide On SEO,https://www.udemy.com/course/fire-up-your-website-traffic/?couponCode=E761E0AF627D19EDC6E7,3.72881,60,English,36 Min. gesamt,Marketing,Suchmaschinenoptimierung,,1 days 09:00:00.000000000,{'Sana Uqaili'}
49,Modern Vlogging Guide - Make Money From Vlogging,https://www.udemy.com/course/modern-vlogging-guide-make-money-from-vlogging/?couponCode=F425970CCF1D50A4A92F,4.125,24,English,1 total Stunde,Marketing,Video- & Mobile-Marketing,,0 days 07:00:00.000000000,{'Liaqat Eagle'}
17,Complete Excel Course: Go from beginner to advanced,https://www.udemy.com/course/complete-excel-course-go-from-beginne-to-advanced/?couponCode=EXCEL-MASTERY,3.375,212,English,41 Min. gesamt,Office-Produktivität,Microsoft,,0 days 08:00:00.000000000,"{'Open School', 'Md Emrul Hasan'}"
75,Old? Decrepit? You can still enjoy life - here’s how!,https://www.udemy.com/course/coping-with-old-age/?couponCode=OLDAGE,4.15,51,English,3 total Stunden,Persönliche Entwicklung,Glücklich leben,,1 days 16:00:00.000000000,{'Chris Bankes Sivewright'}
30,Unstoppable Self Confidence - Your Key to Success!,https://www.udemy.com/course/unstoppable-self-confidence-success/?couponCode=MARCH8SELFCONFIDENCE,4.35,53,English,1 total Stunde,Persönliche Entwicklung,Motivation,,0 days 06:00:00.000000000,"{'Scott Alex', 'Rachel Smets', 'Scott Paton'}"
74,First Steps into Overcoming Your Fear,https://www.udemy.com/course/first-steps-into-overcoming-your-fear/?couponCode=MARCH20,3.95455,14,English,32 Min. gesamt,Persönliche Entwicklung,Selbstwertgefühl,,1 days 20:00:00.000000000,{'Code Of Mind School'}
7,"Machine Learning: Logistic Regression, LDA & K-NN in Python",https://www.udemy.com/course/machine-learning-basics-classification-models-in-python/?couponCode=HOLI2020,4.2,74,English,"7,5 total Stunden",Programmierung,Data Science,,0 days 15:00:00.000000000,{'Start-Tech Academy'}
21,Support Vector Machines in Python - SVM in Python 2019,https://www.udemy.com/course/machine-learning-adv-support-vector-machines-svm-python/?couponCode=HOLI2020,3.84783,48,English,6 total Stunden,Programmierung,Data Science,,0 days 15:00:00.000000000,{'Start-Tech Academy'}
44,Neural Networks (ANN) in R studio using Keras & TensorFlow,https://www.udemy.com/course/neural-network-understanding-and-building-an-ann-in-r/?couponCode=HOLI2020,3.90385,34,English,8 total Stunden,Programmierung,Data Science,,0 days 15:00:00.000000000,{'Start-Tech Academy'}
59,Machine Learning for Beginners: Linear Regression model in R,https://www.udemy.com/course/machine-learning-basics-building-a-regression-model-in-r/?couponCode=HOLI2020,4.25,58,English,"6,5 total Stunden",Programmierung,Data Science,,0 days 15:00:00.000000000,{'Start-Tech Academy'}
11,Complete Database Course: 6 Courses in 1,https://www.udemy.com/course/database-course/?couponCode=FREEDATABASE2020,3.83333,251,English,3 total Stunden,Programmierung,Datenbanken,,2 days 09:00:00.000000000,{'Creative Online School'}
34,Complete Python Course - Learn From Scratch,https://www.udemy.com/course/complete-python-course-learn-from-scratch-c/?couponCode=PYN1109IO,4.0,33,English,39 Min. gesamt,Programmierung,Programmiersprachen,,1 days 21:00:00.000000000,"{'Green Io', 'Mohammad Mostafizur Rahaman'}"
35,Complete JavaScript Course - Beginner to Advanced,https://www.udemy.com/course/complete-javascript-course-beginner-to-advanced/?couponCode=ODP11201,3.31429,46,English,44 Min. gesamt,Programmierung,Programmiersprachen,,1 days 22:00:00.000000000,{'Marufa Yasmin'}
8,Quick Guide: Setup a Local Testing Server using WAMP or MAMP,https://www.udemy.com/course/quick-guide-setup-a-local-testing-server-using-wamp-or-mamp/?couponCode=8A6C83AF259EA87CEED3,3.7,36,English,37 Min. gesamt,Programmierung,Webentwicklung,,2 days 04:00:00.000000000,{'YouAccel Training'}
9,Practical Web Design & Development: 7 Courses in 1,https://www.udemy.com/course/learn-web-design-html-css-adobe-photoshop/?couponCode=FREEWEBDEV2020,4.07692,488,English,5 total Stunden,Programmierung,Webentwicklung,,0 days 09:00:00.000000000,{'Creative Online School'}
32,Setup a Virtual Web Server using Linode or Digital Ocean,https://www.udemy.com/course/setup-a-virtual-web-server-using-linode-or-digital-ocean/?couponCode=4C5BEA8427533DD2637A,4.15,27,English,"2,5 total Stunden",Programmierung,Webentwicklung,,2 days 04:00:00.000000000,{'YouAccel Training'}
41,"Install NGINX, PHP, MySQL, SSL & WordPress on Ubuntu 18.04",https://www.udemy.com/course/install-nginx-php-mysql-ssl-wordpress-on-ubuntu/?couponCode=A646A9C81F4400BE9BC2,4.17241,108,English,"1,5 total Stunden",Programmierung,Webentwicklung,,0 days 20:00:00.000000000,{'YouAccel Training'}
42,"Create a Members Only Blog using PHP, MySQL, & AJAX",https://www.udemy.com/course/create-a-members-only-blog-using-php-mysql-ajax/?couponCode=B579DA55B08E27CE5422,4.3,55,English,2 total Stunden,Programmierung,Webentwicklung,,0 days 20:00:00.000000000,{'YouAccel Training'}
78,Introduction to Domain Names and Web Hosting - Quick Guide,https://www.udemy.com/course/introduction-to-domain-names-and-web-hosting-quick-guide/?couponCode=4F8CE8E18EE1F9D02D75,3.97727,58,English,1 total Stunde,Programmierung,Webentwicklung,,0 days 20:00:00.000000000,{'YouAccel Training'}
94,How the Internet Works & the Web Development Process,https://www.udemy.com/course/how-the-internet-works-the-web-development-process/?couponCode=A86A5FE8B5B39600B486,4.07,107,English,37 Min. gesamt,Programmierung,Webentwicklung,,2 days 04:00:00.000000000,{'YouAccel Training'}
70,Ultimate IELTS Writing: Learn to Master IELTS Writing Task 2,https://www.udemy.com/course/ultimate-ielts-writing-master-ielts-task-2/?couponCode=SPRGBRK,4.53947,107,English,"6,5 total Stunden",Wissenschaft & Lehre,Prüfungsvorbereitung,,1 days 23:00:00.000000000,"{'Landon Jenkins, IELTS Online'}"
96,English Speaking Course. Speak English Slang & Idioms. ESL.,https://www.udemy.com/course/speaking-american-english-idioms-slang-pronunciation-accents/?couponCode=LEARNENGLISHFREE,4.42373,461,English,3 total Stunden,Wissenschaft & Lehre,Sprache,,0 days 01:00:00.000000000,{'Steve McDonald'}
14,Maestro en C#  en tiempo récord,https://www.udemy.com/course/c-la-guia-definitiva-aprende-a-programar-de-cero/?couponCode=29D8DBE0D7556B1647DC,4.4359,72,Español,"19,5 total Stunden",Programmierung,Programmiersprachen,,2 days 05:00:00.000000000,{'Licito Hurol'}
