,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
90,Python Bootcamp 2020 Build 15 working Applications and Games,https://www.udemy.com/course/python-complete-bootcamp-2019-learn-by-applying-knowledge/?couponCode=838F8BD81375CBCC0DA5,4.18067,862,English,32 total Stunden,IT & Software,Sonstiges,,0 days 20:00:00.000000000,"{'Frahaan Hussain', 'Dev Nirwal'}"
130,Head Drawing + Portrait Drawing 101,https://www.udemy.com/course/how-to-draw-the-head/?couponCode=FREEBIESGLOBAL,4.54545,19,English,"5,5 total Stunden",Lifestyle,Kunst & Kunsthandwerk,,0 days 17:00:00.000000000,{'Tamas Benko'}
33,How to Write Affiliate Content That Converts!,https://www.udemy.com/course/how-to-write-amazon-affiliate-content-that-converts/?couponCode=CORONASKILLS,3.8,12,English,1 total Stunde,Marketing,Affiliate-Marketing,,2 days 04:00:00.000000000,{'Zack Amin'}
9,MEDIA MASTERY - How to get into the Media and Press,https://www.udemy.com/course/media-and-press-success/?couponCode=MARCH26MEDIA,4.2,18,English,"1,5 total Stunden",Marketing,Branding,,1 days 14:00:00.000000000,"{'Ricky Shetty', 'Scott Paton', 'Scott Alex'}"
102,BRANDING MASTERY - How to build up an amazing Personal Brand,https://www.udemy.com/course/personal-branding-for-business/?couponCode=MARCH26BRANDING,3.5,11,English,"2,5 total Stunden",Marketing,Branding,,1 days 14:00:00.000000000,"{'Ricky Shetty', 'Scott Paton', 'Scott Alex'}"
53,TikTok Marketing Made Easy for Beginners - TikTok 2020!,https://www.udemy.com/course/tiktok-marketing-made-easy-for-beginners-tiktok-2020/?couponCode=5STARS,4.0,13,English,"1,5 total Stunden",Marketing,Social-Media-Marketing,,1 days 14:00:00.000000000,{'OMG - Mastermind'}
103,SEO Training 2020 : Complete SEO Guide For Beginners,https://www.udemy.com/course/seo-training-2018-complete-seo-guide-for-beginners/?couponCode=HOLIDAYSSEO,3.43841,709,English,2 total Stunden,Marketing,Suchmaschinenoptimierung,,0 days 03:00:00.000000000,{'Dhabaleshwar Das'}
137,FATHERHOOD MASTERY - How to be a Good Dad,https://www.udemy.com/course/fatherhood/?couponCode=MARCH27FATHERHOOD,3.1,11,English,1 total Stunde,Persönliche Entwicklung,Erziehung & Beziehung,,2 days 16:00:00.000000000,"{'Ricky Shetty', 'Scott Paton', 'Scott Alex'}"
10,"Advancing Business English: Grammar, Meetings and More",https://www.udemy.com/course/advancing-business-english-grammar-meetings-and-more/?couponCode=21A33D4B3D8D6B5D2043,4.45,22,English,"1,5 total Stunden",Persönliche Entwicklung,Karriereentwicklung,,1 days 11:00:00.000000000,{'CMG English Language Training Ltd'}
39,Personal Emergency Planning (Coronavirus - COVID-19 Edition),https://www.udemy.com/course/personal-emergency-planning/?couponCode=3145C8F3E98E134FDC44,4.15934,93,English,8 total Stunden,Persönliche Entwicklung,Produktivität,,2 days 15:00:00.000000000,{'Timothy Kenny'}
112,Power EFT: Secrets to Success with Tapping,https://www.udemy.com/course/eft-tapping-secrets-to-success/?couponCode=MARCH27POWER,4.1,39,English,"2,5 total Stunden",Persönliche Entwicklung,Selbstwertgefühl,,2 days 16:00:00.000000000,"{'Joan Kaylor', 'Scott Paton', 'Scott Alex'}"
140,React Native and Redux Course using hooks,https://www.udemy.com/course/react-native-and-redux-course-using-hooks/?couponCode=REACTNATIVEFREE,4.30769,79,English,13 total Stunden,Programmierung,Mobile-Apps,,2 days 19:00:00.000000000,{'Mukesh phulwani'}
43,Python For Network Engineers Bootcamp,https://www.udemy.com/course/python-for-network-engineers-bootcamp/?couponCode=5848D2EB6AFB49507D51,3.94444,54,English,19 total Stunden,Programmierung,Programmiersprachen,,2 days 22:00:00.000000000,{'behi school code'}
99,Go Java Full Stack with Spring Boot and React,https://www.udemy.com/course/full-stack-application-with-spring-boot-and-react/?couponCode=FOCUS-AND-LEARN,4.4629,938,English,"11,5 total Stunden",Programmierung,Programmiersprachen,,1 days 16:00:00.000000000,{'in28Minutes Official'}
6,Master Hibernate and JPA with Spring Boot in 100 Steps,https://www.udemy.com/course/hibernate-jpa-tutorial-for-beginners-in-100-steps/?couponCode=FOCUS-AND-LEARN,4.46301,2520,English,13 total Stunden,Programmierung,Webentwicklung,,1 days 16:00:00.000000000,{'in28Minutes Official'}
8,Master Microservices with Spring Boot and Spring Cloud,https://www.udemy.com/course/microservices-with-spring-boot-and-spring-cloud/?couponCode=FOCUS-AND-LEARN,4.39016,15976,English,11 total Stunden,Programmierung,Webentwicklung,,1 days 16:00:00.000000000,{'in28Minutes Official'}
12,XML and XSD: a complete W3C-content based course (+10 hours),https://www.udemy.com/course/xml-and-xsd-a-complete-w3c-content-based-course/?couponCode=MARCH-FREE,4.15,15,English,11 total Stunden,Programmierung,Webentwicklung,,1 days 08:00:00.000000000,{'Daniel Pinheiro Maia'}
38,Internet and Web Development Fundamentals,https://www.udemy.com/course/internet-and-web-development-fundamentals/?couponCode=0E7319CF725696A42516,4.30263,73,English,4 total Stunden,Programmierung,Webentwicklung,,0 days 14:00:00.000000000,{'YouAccel Training'}
63,PHP & MySQL - Certification Course for Beginners,https://www.udemy.com/course/php-mysql-certification-course-for-beginners/?couponCode=EB560531DEF8536C89F1,4.28409,189,English,"3,5 total Stunden",Programmierung,Webentwicklung,,2 days 14:00:00.000000000,{'YouAccel Training'}
66,How to Install a Free SSL Certificate using Let's Encrypt,https://www.udemy.com/course/fix-googles-new-not-secure-warning-with-lets-encrypt/?couponCode=6DF06D6BE265339B0C0D,4.34722,140,English,1 total Stunde,Programmierung,Webentwicklung,,0 days 14:00:00.000000000,{'YouAccel Training'}
89,Go Java Full Stack with Spring Boot and Angular,https://www.udemy.com/course/full-stack-application-development-with-spring-boot-and-angular/?couponCode=FOCUS-AND-LEARN,4.4264,2855,English,11 total Stunden,Programmierung,Webentwicklung,,1 days 16:00:00.000000000,{'in28Minutes Official'}
109,Learn Spring Boot in 100 Steps - Beginner to Expert,https://www.udemy.com/course/spring-boot-tutorial-for-beginners/?couponCode=FOCUS-AND-LEARN,4.27748,2442,English,"13,5 total Stunden",Programmierung,Webentwicklung,,1 days 16:00:00.000000000,{'in28Minutes Official'}
110,Build Data Visualizations with D3.js & Firebase,https://www.udemy.com/course/build-data-uis-with-d3-firebase/?couponCode=NINJAFREEBIE,4.74013,802,English,"10,5 total Stunden",Programmierung,Webentwicklung,,0 days 23:00:00.000000000,{'The Net Ninja (Shaun Pelling)'}
113,Master Microservices with Spring Boot and Spring Cloud,https://www.udemy.com/course/microservices-with-spring-boot-and-spring-cloud/?&couponCode=FOCUS-AND-LEARN,4.39016,15976,English,11 total Stunden,Programmierung,Webentwicklung,,1 days 16:00:00.000000000,{'in28Minutes Official'}
115,"HTML, JavaScript, & Bootstrap - Certification Course",https://www.udemy.com/course/html-javascript-bootstrap-certification-course/?couponCode=0ECA67B51A620FB29318,4.37815,259,English,"6,5 total Stunden",Programmierung,Webentwicklung,,2 days 14:00:00.000000000,{'YouAccel Training'}
132,Complete CSS3 and Bootstrap Course: Beginning to Advanced,https://www.udemy.com/course/learn-css-and-bootstrap-from-scratch/?couponCode=CSS3DISCOUNT,4.0119,237,English,3 total Stunden,Programmierung,Webentwicklung,,1 days 18:00:00.000000000,{'Creative Online School'}
19,Microsoft Teams and OneNote Essentials for Educators,https://www.udemy.com/course/microsoft-teams-and-onenote-essentials-for-educators/?couponCode=23MARCH2020,3.95,12,English,1 total Stunde,Wissenschaft & Lehre,Lehrausbildung,,1 days 00:00:00.000000000,{'Muhammad Umar Afzal'}
44,Adobe Photoshop CC para Principiantes . Básico hasta EXPERTO,https://www.udemy.com/course/photoshopccdominaeldisenodigital/?couponCode=5ECF6C2158431A8784BC,3.97682,486,Español,"8,5 total Stunden",Design,Grafikdesign,,1 days 01:00:00.000000000,{'Johnny Mora'}
15,Curso Básico de Linux,https://www.udemy.com/course/linux-debian-desde-cero/?couponCode=0340C920E9736C654107,4.53125,467,Español,"3,5 total Stunden",IT & Software,Betriebssysteme,,2 days 07:00:00.000000000,{'Beny Blanco'}
7,Mantenimiento Básico de Computadoras,https://www.udemy.com/course/mantenimiento-pc/?couponCode=07D27475F573DC18325A,3.87143,181,Español,2 total Stunden,IT & Software,Hardware,,2 days 09:00:00.000000000,{'Beny Blanco'}
2,Sistema para Restaurante en Visual Basic. net y SQLserver,https://www.udemy.com/course/sistema-para-restaurante-en-visual-basic-net-y-sqlserver/?couponCode=F377D10FD4D54AD4AF6A,4.59524,122,Español,14 total Stunden,IT & Software,Netzwerk & Sicherheit,,0 days 02:00:00.000000000,{'Codigo 369'}
76,Tienda virtual de Software en WordPress y Woocommerce,https://www.udemy.com/course/tienda-virtual-de-software-en-wordpress-y-woocommerce/?couponCode=4AC4794252B3DB544FD3,4.57143,50,Español,2 total Stunden,IT & Software,Netzwerk & Sicherheit,,0 days 04:00:00.000000000,{'Codigo 369'}
94,Facturacion Electronica en Visual Basic. net (Sunat UBL 2.1),https://www.udemy.com/course/facturacion-electronica-en-visual-basic-net-sunat-ubl-21/?couponCode=EE8D4571DF00754E0857,4.07353,227,Español,43 Min. gesamt,IT & Software,Netzwerk & Sicherheit,,0 days 04:00:00.000000000,{'Codigo 369'}
1,Analista de Help Desk,https://www.udemy.com/course/analista-de-help-desk/?couponCode=BFD78E149CB1C1682B5D,4.05,37,Español,1 total Stunde,IT & Software,Sonstiges,,2 days 09:00:00.000000000,{'Beny Blanco'}
95,Sistema de ventas Moderno con Visual Basic net y SQLserver,https://www.udemy.com/course/sistema-de-ventas-moderno-con-visual-basic-net-y-sqlserver/?couponCode=DFA0DE35342927AA1A84,4.49029,697,Español,"27,5 total Stunden",IT & Software,Sonstiges,,0 days 12:00:00.000000000,{'Codigo 369'}
124,Conceptos de AWS,https://www.udemy.com/course/conceptos-de-aws/?couponCode=E1F3AF17EE918BF2CB12,3.90132,88,Español,1 total Stunde,IT & Software,Sonstiges,,2 days 09:00:00.000000000,{'Beny Blanco'}
146,Construcción de sitios Web con Wordpress,https://www.udemy.com/course/construccion-wordpress/?couponCode=E3C8EF5E687A5072E79F,3.9,60,Español,3 total Stunden,IT & Software,Sonstiges,,2 days 09:00:00.000000000,{'Beny Blanco'}
65,Aprende a programar con Go (Golang),https://www.udemy.com/course/aprende-a-programar-con-go/?couponCode=9E23CB9F9676F2EF30A5,4.45633,401,Español,"27,5 total Stunden",Programmierung,Programmiersprachen,,2 days 11:00:00.000000000,"{'Todd McLeod', 'Eduar Tua'}"
149,Universidad Python: Desde las bases para principiantes,https://www.udemy.com/course/universidad-python-desde-cero-hasta-experto-django-flask-rest-web/?couponCode=GRATIS,4.59434,62,Español,2 total Stunden,Programmierung,Programmiersprachen,,1 days 03:00:00.000000000,{'Global Mentoring Ing. Ubaldo Acosta'}
133,Introducción al análisis de inteligencia. (Curso Básico),https://www.udemy.com/course/introduccion-al-analisis-de-inteligencia-curso-basico/?couponCode=9C23886386E20F82DD3B,4.2,85,Español,4 total Stunden,Wissenschaft & Lehre,Sozialwissenschaften,,1 days 08:00:00.000000000,{'Juan Pablo Somiedo García'}
57,A'dan Z'ye Wordpress ve İnternet Sitesinden Para Kazanmak,https://www.udemy.com/course/adan-zye-wordpress-ve-internet-sitesinden-para-kazanmak/?couponCode=EVDEKAL,4.65152,879,Türkçe,14 total Stunden,Design,Webdesign,,1 days 00:00:00.000000000,{'İsmet Eroğlu'}
83,"C# ile Web Kazıma (Web Scraping & Web Crawling), Fiddler",https://www.udemy.com/course/c-ile-web-kazma-web-scraping-web-crawling-fiddler/?couponCode=EVDEKALKODYAZ01,3.95,13,Türkçe,3 total Stunden,IT & Software,Sonstiges,,1 days 02:00:00.000000000,{'Halil AKCIL'}
61,Golang Programlama Dili : Standart Kütüphane,https://www.udemy.com/course/golang-programlama-dili-standard-library-1/?couponCode=255354AED74D221E023E,3.9,35,Türkçe,"10,5 total Stunden",Programmierung,Programmiersprachen,,0 days 04:00:00.000000000,{'Cihan Özhan'}
70,Golang Programlama Dili,https://www.udemy.com/course/go-programlama-dili/?couponCode=E1118781F9FFF1616896,4.1875,210,Türkçe,17 total Stunden,Programmierung,Softwareentwicklung,,0 days 04:00:00.000000000,{'Cihan Özhan'}
136,Golang ile Web API Programlama,https://www.udemy.com/course/golang-restful-api-programlama/?couponCode=73303F12372DD8E1A4BB,4.5,60,Türkçe,18 total Stunden,Programmierung,Webentwicklung,,0 days 04:00:00.000000000,{'Cihan Özhan'}
106,Complete YouTube Training 2019 in Hindi/urdu - Sarfaraz,https://www.udemy.com/course/complete-youtube-training-2019-in-hindi-urdu-sarfaraz/?couponCode=B97E6B07515E23B100FC,3.8,18,हिन्दी,16 total Stunden,Marketing,Branding,,2 days 05:00:00.000000000,{'Sarfaraz abro'}
