,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
9,"Complete Video Production, Marketing, & YouTube Mastery 2020",https://www.udemy.com/course/complete-video-marketing-course/?couponCode=BETTERLIFE108,4.27778,19,English,"13,5 total Stunden",Marketing,Video- & Mobile-Marketing,,1 days 21:00:00.000000000,"{'SEO, Facebook Ads & Digital Marketing Academy', 'Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert', 'Chaply RZBLZ | Filmmaker travelling around the world'}"
19,"PODCAST MASTERY: How to Make, Market, and Monetize Podcasts",https://www.udemy.com/course/podcast-mastery/?couponCode=MARCH22PODCAST,4.15,10,English,2 total Stunden,Marketing,Video- & Mobile-Marketing,,0 days 11:00:00.000000000,"{'Scott Paton', 'Scott Alex', 'Ricky Shetty'}"
2,Excel VBA Programming for Beginners - Learn VBA from Scratch,https://www.udemy.com/course/vba-mastery-for-beginners-learn-excel-vba-from-scratch/?couponCode=NEWEXCELVBAFREE,4.1,10,English,"5,5 total Stunden",Office-Produktivität,Microsoft,,0 days 14:00:00.000000000,"{'Gillian Werner', 'Steve McDonald'}"
28,Advanced Microsoft Excel Formulas & Functions,https://www.udemy.com/course/an-entire-mba-in-1-courseaward-winning-business-school-prof/?couponCode=B9E29787A419A28DCB31,4.08333,12,English,"1,5 total Stunden",Office-Produktivität,Microsoft,,0 days 14:00:00.000000000,{'Ahamed Mohideen Ahamed Mohideen Mubeen'}
73,Immediately Engage Any Audience,https://www.udemy.com/course/authors-youtube-audio-book-channel/?couponCode=NEWSTUDENTS,3.9,21,English,1 total Stunde,Persönliche Entwicklung,Persönliche Veränderung,,0 days 10:00:00.000000000,{'Antwon Martin'}
40,Life Coaching for PTSD overcome anxiety and depression CBT,https://www.udemy.com/course/complete-python-course-zero-to-hero-p/?couponCode=DISCUDEMY.COM,3.4,33,English,33 Min. gesamt,Persönliche Entwicklung,Sonstiges,,1 days 09:00:00.000000000,{'Crystal Hutchinson Tummala'}
12,R Programming For Absolute Beginners,https://www.udemy.com/course/r-programming-course-for-absolute-beginners/?couponCode=RFROMSTART3D,4.43373,1642,English,"9,5 total Stunden",Programmierung,Data Science,,1 days 20:00:00.000000000,{'Bogdan Anastasiei'}
74,React Native and Redux Course using hooks,https://www.udemy.com/course/r-programming-for-statistics-and-data-science/?couponCode=ED39A0E0338EC287E1BF,4.31373,57,English,"11,5 total Stunden",Programmierung,Mobile-Apps,,1 days 15:00:00.000000000,{'Mukesh phulwani'}
1,Build Library Management System | Python & PyQt5,https://www.udemy.com/course/build-library-management-system-python-pyqt5/?couponCode=1A348A0C24F3E67F1685,3.9,62,English,"6,5 total Stunden",Programmierung,Programmiersprachen,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
14,Build Full Download Manager | Python & PyQt5,https://www.udemy.com/course/build-full-download-manager-python-pyqt5/?couponCode=62CC8F6A17C1FFB51850,4.25,24,English,4 total Stunden,Programmierung,Programmiersprachen,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
18,Java Programming: Complete Beginner to Advanced,https://www.udemy.com/course/java-programming-complete-beginner-to-advanced/?couponCode=859F4A0960169A3,4.44992,1353,English,"1,5 total Stunden",Programmierung,Programmiersprachen,,0 days 05:00:00.000000000,{'CodeIn Academy'}
37,Ultimate Angular Course - Learn Angular Practically,https://www.udemy.com/course/roboauthor-content-writing-automation-2020-part-4/?couponCode=DBEDB3A0C1127B426A12,3.4,11,English,1 total Stunde,Programmierung,Programmiersprachen,,0 days 15:00:00.000000000,{'Abdul Motin'}
0,Master C# & .NET Debugging with Visual Studio 2019,https://www.udemy.com/course/c-sharp-dot-net-debugging-with-visual-studio/?couponCode=617172EF2D9F808EAE1A,3.65,12,English,"1,5 total Stunden",Programmierung,Programmierungstools,,1 days 21:00:00.000000000,{'Badran Yahyaoui'}
69,Ask Me Anything About Unity,https://www.udemy.com/course/how-to-get-your-first-10000-facebook-fans-in-2016/?couponCode=65SUPERPROMO02,4.80952,208,English,14 total Stunden,Programmierung,Spieleentwicklung,,1 days 12:00:00.000000000,"{'Penny @Holistic3D.com', 'Penny de Byl'}"
15,Build A Restaurant Site With Python and Django,https://www.udemy.com/course/build-a-restuarnt-site-with-python-and-django/?couponCode=3DDE473F463222F4A014,3.65,26,English,6 total Stunden,Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
31,"HTML, CSS, & JavaScript - Certification Course for Beginners",https://www.udemy.com/course/python-data-visualization/?couponCode=MAR_FIRST,4.21696,551,English,"5,5 total Stunden",Programmierung,Webentwicklung,,2 days 02:00:00.000000000,{'YouAccel Training'}
42,Learn to Host Multiple Domains on one Virtual Server,https://www.udemy.com/course/learn-jquery-for-beginners/?couponCode=1C2C7C1FA2049BAF0993,4.32353,86,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 02:00:00.000000000,{'YouAccel Training'}
54,Building Movies Site With Python & Django - IMDB Clone,https://www.udemy.com/course/aprende-a-contar-historias-increibles/?couponCode=RECIBOCONAMOR<,4.35,17,English,"3,5 total Stunden",Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
63,"NGINX, Apache, SSL Encryption - Certification Course",https://www.udemy.com/course/roboauthor-content-writing-automation-2019-part-1/?couponCode=C0835FB9A62BCB67A011,4.13514,92,English,"3,5 total Stunden",Programmierung,Webentwicklung,,2 days 02:00:00.000000000,{'YouAccel Training'}
79,Build OLX Clone With Python & Django,https://www.udemy.com/course/complete-ethical-hacking-certification-course-zero-to-hero/?couponCode=BLACKHATCEH,3.35,22,English,"4,5 total Stunden",Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
85,Complete CSS3 and Bootstrap Course: Beginning to Advanced,https://www.udemy.com/course/c-sharp-dot-net-debugging-with-visual-studio/?couponCode=B94852E7F10D07608662,3.95,215,English,3 total Stunden,Programmierung,Webentwicklung,,1 days 14:00:00.000000000,{'Creative Online School'}
91,Build Hotel Site With Python & Django,https://www.udemy.com/course/azure-administrator-associate-az-103-including-labs/?couponCode=E848C318AC7F01D5F760,3.8,38,English,4 total Stunden,Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
80,Master & Maker: Realiza proyectos con Arduino. De 0 a Maker!,https://www.udemy.com/course/the-ai-ceo/?couponCode=FEEFB70A8C2601062C00,4.45,23,Español,"9,5 total Stunden",IT & Software,Hardware,,0 days 22:00:00.000000000,{'Alvaro Núñez'}
57,Creador de Licencias para Software en C#,https://www.udemy.com/course/start-a-clothing-brand/?couponCode=MARCHFREEBIE,4.68518,36,Español,1 total Stunde,IT & Software,Netzwerk & Sicherheit,,0 days 07:00:00.000000000,{'Codigo 369'}
92,✔ Curso Excel y Power BI – Análisis y Visualización de Datos,https://www.udemy.com/course/excel-visualizacion-de-datos-y-graficos/?couponCode=FREE2020,4.47531,551,Español,"11,5 total Stunden",Office-Produktivität,Microsoft,,2 days 06:00:00.000000000,"{'Javier Gomez', 'Datdata – Educación Online'}"
75,Core Data en iOS  y Swift | La Mejor Introducción,https://www.udemy.com/course/public-speaking-wow-your-audience/?couponCode=EEE5C3961743B245350A,4.5,119,Español,8 total Stunden,Programmierung,Datenbanken,,0 days 05:00:00.000000000,"{'Gabo Cuadros Cardenas', 'Juan Villalvazo'}"
78,Kotlin | Introducción a la Programación,https://www.udemy.com/course/postgis-egitimi-turkce-postgis-in-turkish/?couponCode=A3A72F6A386296EE9439,4.25,262,Español,"3,5 total Stunden",Programmierung,Mobile-Apps,,0 days 05:00:00.000000000,{'Juan Villalvazo'}
41,La guía definitiva del desarrollo de videojuegos con Unity,https://www.udemy.com/course/life-coaching-for-ptsd-overcome-anxiety-and-depression-cbt/?couponCode=MARCH202020,4.52344,700,Español,"13,5 total Stunden",Programmierung,Spieleentwicklung,,0 days 16:00:00.000000000,"{'Carlos López', 'Jonathan Weinberger', 'Unity Technologies'}"
11,"Curso práctico de ortografía: ""Mejora tu ortografía ya""",https://www.udemy.com/course/mejora-tu-ortografia-ya/?couponCode=EE5FD3941D873CA22F25,4.2,123,Español,3 total Stunden,Wissenschaft & Lehre,Sprache,,1 days 00:00:00.000000000,{'Andrea Herrera'}
27,Makine Mühendisinden İleri Düzey Solidworks Uygulamaları,https://www.udemy.com/course/powerpoint-master-class-for-business-and-finance-graduates/?couponCode=9F5618F7C8B4D16BB1F0,3.45,34,Türkçe,"3,5 total Stunden",Design,3D & Animation,,0 days 16:00:00.000000000,{'Erkut AKAY'}
65,"QGis 3 - Ücretsiz, Açık Kaynak Gis Masaüstü Yazılımı Eğitimi",https://www.udemy.com/course/build-a-chatbot-for-your-business-in-3-hours/?couponCode=JACKCHAN.HK,4.65,28,Türkçe,"2,5 total Stunden",IT & Software,Sonstiges,,1 days 00:00:00.000000000,{'Ibrahim Saricicek'}
7,Basitten İleriye Excel ++,https://www.udemy.com/course/basitten-ileriye-excel/?couponCode=7119516B6B0B5B0CDFD3,4.45,136,Türkçe,"3,5 total Stunden",Office-Produktivität,Microsoft,,2 days 02:00:00.000000000,{'Muhammet Candaş'}
32,MS Excel: Temelden Zirveye - Örneklerle Excel | 2020,https://www.udemy.com/course/20-percent-a-month-with-options-trading/?couponCode=9AFB1AEB6B17C7B3D67B,4.48837,113,Türkçe,21 total Stunden,Office-Produktivität,Microsoft,,2 days 01:00:00.000000000,{'Harun Altay'}
77,PostGIS Eğitimi Türkçe - Postgis in Turkish,https://www.udemy.com/course/authors-youtube-audio-book-channel/?couponCode=NEWSTUDENTS<,4.35,44,Türkçe,"3,5 total Stunden",Programmierung,Datenbanken,,1 days 00:00:00.000000000,{'Ibrahim Saricicek'}
94,"SQL Server Veritabanı Programlama: Temel, Orta, İleri Seviye",https://www.udemy.com/course/curso-tutorial-aprender-como-usar-power-bi-excel-ejercicios-practicos/?couponCode=QUEDATEENCASA,4.22892,553,Türkçe,"21,5 total Stunden",Programmierung,Datenbanken,,0 days 01:00:00.000000000,{'Cihan Özhan'}
43,C# Kursu: Yeni Başlayanlar için C# Programlama Dersleri,https://www.udemy.com/course/learn-to-host-multiple-domains-on-one-virtual-server/?couponCode=CA035B8B1826C9D12AD9,4.5625,334,Türkçe,14 total Stunden,Programmierung,Programmiersprachen,,1 days 20:00:00.000000000,{'Sadık Turan'}
67,"C# Programlama Dili : Temel, Orta, İleri Seviye",https://www.udemy.com/course/sap-essential-reports-in-sales-and-distribution-sd/?couponCode=2162D26496761D1569FA,4.45872,603,Türkçe,"33,5 total Stunden",Programmierung,Programmiersprachen,,0 days 01:00:00.000000000,{'Cihan Özhan'}
16,Sıfırdan İleri Seviye Modern Javascript Dersleri ES7+ | 2020,https://www.udemy.com/course/modern-javascript-kursu/?couponCode=IEEECBUJS,4.61765,387,Türkçe,"23,5 total Stunden",Programmierung,Webentwicklung,,1 days 20:00:00.000000000,{'Sadık Turan'}
3,Kısa Yoldan Matematik,https://www.udemy.com/course/kisa-yoldan-matematik-i-candas-ogretmen/?couponCode=32496447B28AC6985846,4.5,105,Türkçe,23 total Stunden,Wissenschaft & Lehre,Mathematik,,2 days 21:00:00.000000000,{'Muhammet Candaş'}
24,Создание бизнес презентации в PowerPoint с нуля,https://www.udemy.com/course/tiktok-marketing-made-easy-for-beginners-tiktok-2020/?couponCode=TIKTOK2020,4.66667,236,Русский,2 total Stunden,Design,Grafikdesign,,2 days 17:00:00.000000000,{'Natalia Lyashenko'}
84,احترف تصميم واجهات المواقع والتطبيقات UI/UX with Adobe XD,https://www.udemy.com/course/excel-formulas-y-funciones/?couponCode=FREE2020,4.21923,650,العربية,4 total Stunden,Design,User Experience,,0 days 10:00:00.000000000,{'Asem Saafan'}
48,الربح من ادسنس و الفيرال من الصفر للاحتراف,https://www.udemy.com/course/advance-techniques-to-activate-your-immune-system/?couponCode=FF13ACAB8591B49931C4,4.46512,151,العربية,2 total Stunden,Marketing,Social-Media-Marketing,,2 days 02:00:00.000000000,{'Faycel ben abess'}
76,اسرار السيو : كيف تصبح رقم #1 وتحقق ارباح كبيرة عبر الانترنت,https://www.udemy.com/course/microsoft-word-from-beginner-to-advanced-and-beyond/?couponCode=LEVELUP2020,4.1,46,العربية,3 total Stunden,Marketing,Suchmaschinenoptimierung,,2 days 02:00:00.000000000,{'Faycel ben abess'}
