,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
3,Facebook Dynamic Ads (Facebook Dynamic Retargeting) MASTERY,https://www.udemy.com/course/facebook-dynamic-ads/?couponCode=BETTERLIFE108,4.8,46,English,8 total Stunden,Marketing,Digitales Marketing,,1 days 21:00:00.000000000,"{'Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert', 'SEO, Facebook Ads & Digital Marketing Academy'}"
4,"PODCAST MASTERY: How to Make, Market, and Monetize Podcasts",https://www.udemy.com/course/podcast-mastery/?couponCode=MARCH22PODCAST,4.15,10,English,2 total Stunden,Marketing,Video- & Mobile-Marketing,,0 days 11:00:00.000000000,"{'Ricky Shetty', 'Scott Alex', 'Scott Paton'}"
19,"Complete Video Production, Marketing, & YouTube Mastery 2020",https://www.udemy.com/course/complete-video-marketing-course/?couponCode=BETTERLIFE108,4.27778,19,English,"13,5 total Stunden",Marketing,Video- & Mobile-Marketing,,1 days 21:00:00.000000000,"{'Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert', 'Chaply RZBLZ | Filmmaker travelling around the world', 'SEO, Facebook Ads & Digital Marketing Academy'}"
60,Excel VBA Programming for Beginners - Learn VBA from Scratch,https://www.udemy.com/course/start-a-filmmaking-career/?couponCode=STAYHOME,4.1,10,English,"5,5 total Stunden",Office-Produktivität,Microsoft,,0 days 14:00:00.000000000,"{'Gillian Werner', 'Steve McDonald'}"
74,Advanced Microsoft Excel Formulas & Functions,https://www.udemy.com/course/real-estate-investing-foreclosures/?couponCode=MARCH20REALESTATE,4.08333,12,English,"1,5 total Stunden",Office-Produktivität,Microsoft,,0 days 14:00:00.000000000,{'Ahamed Mohideen Ahamed Mohideen Mubeen'}
45,Immediately Engage Any Audience,https://www.udemy.com/build-library-management-system-python-pyqt5/?couponCode=1A348A0C24F3E67F1685,3.9,21,English,1 total Stunde,Persönliche Entwicklung,Persönliche Veränderung,,0 days 10:00:00.000000000,{'Antwon Martin'}
18,Life Coaching for PTSD overcome anxiety and depression CBT,https://www.udemy.com/course/life-coaching-for-ptsd-overcome-anxiety-and-depression-cbt/?couponCode=MARCH202020,3.4,33,English,33 Min. gesamt,Persönliche Entwicklung,Sonstiges,,1 days 09:00:00.000000000,{'Crystal Hutchinson Tummala'}
7,R Programming For Absolute Beginners,https://www.udemy.com/course/r-programming-course-for-absolute-beginners/?couponCode=RFROMSTART3D,4.43373,1642,English,"9,5 total Stunden",Programmierung,Data Science,,1 days 20:00:00.000000000,{'Bogdan Anastasiei'}
70,React Native and Redux Course using hooks,https://www.udemy.com/course/color-grading-and-video-editing-with-davinci-resolve/?couponCode=MAR15OFF,4.31373,57,English,"11,5 total Stunden",Programmierung,Mobile-Apps,,1 days 16:00:00.000000000,{'Mukesh phulwani'}
5,Java Programming: Complete Beginner to Advanced,https://www.udemy.com/course/java-programming-complete-beginner-to-advanced/?couponCode=859F4A0960169A3,4.44992,1353,English,"1,5 total Stunden",Programmierung,Programmiersprachen,,0 days 05:00:00.000000000,{'CodeIn Academy'}
42,Build Full Download Manager | Python & PyQt5,https://www.udemy.com/course/build-full-download-manager-python-pyqt5/?couponCode=62CC8F6A17C1FFB51850,4.25,24,English,4 total Stunden,Programmierung,Programmiersprachen,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
68,Ultimate Angular Course - Learn Angular Practically,https://www.udemy.com/course/kinetic-typography-crash-course/?couponCode=STAYHOME,3.4,11,English,1 total Stunde,Programmierung,Programmiersprachen,,0 days 15:00:00.000000000,{'Abdul Motin'}
91,Build Library Management System | Python & PyQt5,https://www.udemy.com/course/azure-administrator-associate-az-103-including-labs/?couponCode=E848C318AC7F01D5F760,3.9,62,English,"6,5 total Stunden",Programmierung,Programmiersprachen,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
65,Master C# & .NET Debugging with Visual Studio 2019,https://www.udemy.com/course/roboauthor-content-writing-automation-2019-part-1/?couponCode=C0835FB9A62BCB67A011,3.65,12,English,"1,5 total Stunden",Programmierung,Programmierungstools,,1 days 21:00:00.000000000,{'Badran Yahyaoui'}
1,Ask Me Anything About Unity,https://www.udemy.com/course/unity-ama/?couponCode=BETTER_THAN_TP,4.80952,208,English,14 total Stunden,Programmierung,Spieleentwicklung,,1 days 12:00:00.000000000,"{'Penny @Holistic3D.com', 'Penny de Byl'}"
2,Build OLX Clone With Python & Django,https://www.udemy.com/course/build-olx-clone-with-python-django/?couponCode=93EF12A1D55BF3B0510A,3.35,22,English,"4,5 total Stunden",Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
10,Complete CSS3 and Bootstrap Course: Beginning to Advanced,https://www.udemy.com/course/learn-css-and-bootstrap-from-scratch/?couponCode=FREECSS3,3.95,215,English,3 total Stunden,Programmierung,Webentwicklung,,1 days 14:00:00.000000000,{'Creative Online School'}
52,"NGINX, Apache, SSL Encryption - Certification Course",https://www.udemy.com/course/oracle-1z0-409-linux-fundamentals-certified-practice-exam-d/?couponCode=1Z0-409,4.13514,92,English,"3,5 total Stunden",Programmierung,Webentwicklung,,2 days 02:00:00.000000000,{'YouAccel Training'}
63,Building Movies Site With Python & Django - IMDB Clone,https://www.udemy.com/course/winning-business-finance-job-interviews-the-perfect-guide/?couponCode=C0D2496E1E488389C31D,4.35,17,English,"3,5 total Stunden",Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
72,Build Hotel Site With Python & Django,https://www.udemy.com/course/symfony-console-component-creating-custom-commands/?couponCode=65522407A960DFC768FE,3.8,38,English,4 total Stunden,Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
73,"HTML, CSS, & JavaScript - Certification Course for Beginners",https://www.udemy.com/course/tdd-test-driven-development-php-aprende-tdd-con-katas-ejemplos/?couponCode=FB023D123CE8FC8E956C,4.21696,551,English,"5,5 total Stunden",Programmierung,Webentwicklung,,2 days 02:00:00.000000000,{'YouAccel Training'}
90,Build A Restaurant Site With Python and Django,https://www.udemy.com/course/the-complete-financial-analyst-training-and-investing-course/?couponCode=C301356482DD054AC7A8,3.65,26,English,6 total Stunden,Programmierung,Webentwicklung,,0 days 13:00:00.000000000,{'Mahmoud Ahmed'}
93,Learn to Host Multiple Domains on one Virtual Server,https://www.udemy.com/course/build-library-management-system-python-pyqt5/?couponCode=1A348A0C24F3E67F1685,4.32353,86,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 02:00:00.000000000,{'YouAccel Training'}
66,Master & Maker: Realiza proyectos con Arduino. De 0 a Maker!,https://www.udemy.com/course/c-sharp-dot-net-debugging-with-visual-studio/?couponCode=617172EF2D9F808EAE1A,4.45,23,Español,"9,5 total Stunden",IT & Software,Hardware,,0 days 22:00:00.000000000,{'Alvaro Núñez'}
44,Creador de Licencias para Software en C#,https://www.udemy.com/course/creador-de-licencias-para-software-en-c/?couponCode=CEFDA0D7B8D7612EB6FE,4.68518,36,Español,1 total Stunde,IT & Software,Netzwerk & Sicherheit,,0 days 07:00:00.000000000,{'Codigo 369'}
0,✔ Curso Excel y Power BI – Análisis y Visualización de Datos,https://www.udemy.com/course/curso-tutorial-aprender-como-usar-power-bi-excel-ejercicios-practicos/?couponCode=QUEDATEENCASA,4.47531,551,Español,"11,5 total Stunden",Office-Produktivität,Microsoft,,2 days 06:00:00.000000000,"{'Javier Gomez', 'Datdata – Educación Online'}"
23,Core Data en iOS  y Swift | La Mejor Introducción,https://www.udemy.com/course/persistencia-base-datos-ios-swift-core-data-sqlite/?couponCode=7C9207080091E35CD532,4.5,119,Español,8 total Stunden,Programmierung,Datenbanken,,0 days 06:00:00.000000000,"{'Gabo Cuadros Cardenas', 'Juan Villalvazo'}"
48,Kotlin | Introducción a la Programación,https://www.udemy.com/course/statistics-with-r-beginner-level/?couponCode=RSTATSQUICK3D,4.25,262,Español,"3,5 total Stunden",Programmierung,Mobile-Apps,,0 days 05:00:00.000000000,{'Juan Villalvazo'}
87,La guía definitiva del desarrollo de videojuegos con Unity,https://www.udemy.com/course/microsoft-word-from-beginner-to-advanced-and-beyond/?couponCode=LEVELUP2020,4.52344,700,Español,"13,5 total Stunden",Programmierung,Spieleentwicklung,,0 days 16:00:00.000000000,"{'Carlos López', 'Unity Technologies', 'Jonathan Weinberger'}"
55,"Curso práctico de ortografía: ""Mejora tu ortografía ya""",https://www.udemy.com/course/build-hotel-system-with-python-django/?couponCode=50KSTUDENT,4.2,123,Español,3 total Stunden,Wissenschaft & Lehre,Sprache,,1 days 00:00:00.000000000,{'Andrea Herrera'}
32,Makine Mühendisinden İleri Düzey Solidworks Uygulamaları,https://www.udemy.com/course/makine-muhendisinden-ileri-duzey-solidworks-uygulamalar/?couponCode=WIE-IEEE2020,3.45,34,Türkçe,"3,5 total Stunden",Design,3D & Animation,,0 days 16:00:00.000000000,{'Erkut AKAY'}
17,"QGis 3 - Ücretsiz, Açık Kaynak Gis Masaüstü Yazılımı Eğitimi",https://www.udemy.com/course/qgis-3-ucretsiz-acik-kaynak-gis-masaustu-yazlimi-egitimi/?couponCode=EBCA2656F196136341DF,4.65,28,Türkçe,"2,5 total Stunden",IT & Software,Sonstiges,,1 days 00:00:00.000000000,{'Ibrahim Saricicek'}
16,Basitten İleriye Excel ++,https://www.udemy.com/course/basitten-ileriye-excel/?couponCode=7119516B6B0B5B0CDFD3,4.45,136,Türkçe,"3,5 total Stunden",Office-Produktivität,Microsoft,,2 days 02:00:00.000000000,{'Muhammet Candaş'}
67,MS Excel: Temelden Zirveye - Örneklerle Excel | 2020,https://www.udemy.com/course/microsoft-power-bi-up-running-with-power-bi-desktop/?couponCode=FREE2020,4.48837,113,Türkçe,21 total Stunden,Office-Produktivität,Microsoft,,2 days 02:00:00.000000000,{'Harun Altay'}
88,PostGIS Eğitimi Türkçe - Postgis in Turkish,https://www.udemy.com/course/online-cinematography-course-filmmaking-video-production-lighting/?couponCode=STAYHOME,4.35,44,Türkçe,"3,5 total Stunden",Programmierung,Datenbanken,,1 days 00:00:00.000000000,{'Ibrahim Saricicek'}
95,"SQL Server Veritabanı Programlama: Temel, Orta, İleri Seviye",https://www.udemy.com/course/thecompletejobinterviewresumenetworknewcareerguide/?couponCode=E7F6519D44C835B0825E,4.22892,553,Türkçe,"21,5 total Stunden",Programmierung,Datenbanken,,0 days 01:00:00.000000000,{'Cihan Özhan'}
69,"C# Programlama Dili : Temel, Orta, İleri Seviye",https://www.udemy.com/course/montar-wordpress/?couponCode=QUEDATEENCASA,4.45872,603,Türkçe,"33,5 total Stunden",Programmierung,Programmiersprachen,,0 days 01:00:00.000000000,{'Cihan Özhan'}
86,C# Kursu: Yeni Başlayanlar için C# Programlama Dersleri,https://www.udemy.com/course/nestjs-zero-to-hero/?couponCode=STAY_HOME_AND_LEARN,4.5625,334,Türkçe,14 total Stunden,Programmierung,Programmiersprachen,,1 days 20:00:00.000000000,{'Sadık Turan'}
56,Sıfırdan İleri Seviye Modern Javascript Dersleri ES7+ | 2020,https://www.udemy.com/course/depression-anxiety-course-training/?couponCode=65SUPERPROMO02,4.61765,387,Türkçe,"23,5 total Stunden",Programmierung,Webentwicklung,,1 days 20:00:00.000000000,{'Sadık Turan'}
78,Kısa Yoldan Matematik,https://www.udemy.com/course/excel-visualizacion-de-datos-y-graficos/?couponCode=FREE2020,4.5,105,Türkçe,23 total Stunden,Wissenschaft & Lehre,Mathematik,,2 days 21:00:00.000000000,{'Muhammet Candaş'}
50,Создание бизнес презентации в PowerPoint с нуля,https://www.udemy.com/course/dropshipping-amazon-to-ebay-easiest-way-to-make-money-2019/?couponCode=CORONAVIRUS2,4.66667,236,Русский,2 total Stunden,Design,Grafikdesign,,2 days 17:00:00.000000000,{'Natalia Lyashenko'}
58,احترف تصميم واجهات المواقع والتطبيقات UI/UX with Adobe XD,https://www.udemy.com/course/30-day-challenge-to-a-more-productive-and-much-happier-you/?couponCode=C6438BDF319C76506835,4.21923,650,العربية,4 total Stunden,Design,User Experience,,0 days 10:00:00.000000000,{'Asem Saafan'}
92,الربح من ادسنس و الفيرال من الصفر للاحتراف,https://www.udemy.com/course/build-a-restuarnt-site-with-python-and-django/?couponCode=3DDE473F463222F4A014,4.46512,151,العربية,2 total Stunden,Marketing,Social-Media-Marketing,,2 days 02:00:00.000000000,{'Faycel ben abess'}
22,اسرار السيو : كيف تصبح رقم #1 وتحقق ارباح كبيرة عبر الانترنت,https://www.udemy.com/course/seo-secret/?couponCode=CORONA2020,4.1,46,العربية,3 total Stunden,Marketing,Suchmaschinenoptimierung,,2 days 02:00:00.000000000,{'Faycel ben abess'}
