,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
19,Adobe Premiere Pro: Ultimate Beginner Course,https://www.udemy.com/course/premiere-pro-with-brad-newton/?couponCode=NEW_SKILLS_MARCH,4.33333,723,English,"5,5 total Stunden",Fotografie,Videodesign,,2 days 17:00:00.000000000,{'Brad Newton'}
47,Cinematic Color Grading With Premiere Pro 2020 For Beginners,https://www.udemy.com/course/cinematic-color-grading-with-premiere-pro-2020-for-beginners/?couponCode=VIDEOSCHOOL,3.38333,37,English,2 total Stunden,Fotografie,Videodesign,,1 days 15:00:00.000000000,{'Dhabal Video School'}
57,Python Bootcamp 2020 Build 15 working Applications and Games,https://www.udemy.com/course/python-complete-bootcamp-2019-learn-by-applying-knowledge/?couponCode=838F8BD81375CBCC0DA5,4.20219,829,English,32 total Stunden,IT & Software,Sonstiges,,1 days 21:00:00.000000000,"{'Frahaan Hussain', 'Dev Nirwal'}"
63,Orthogonal Array Testing,https://www.udemy.com/course/orthogonal-array-testing/?couponCode=HANDWASH,3.94,26,English,38 Min. gesamt,IT & Software,Sonstiges,,0 days 02:00:00.000000000,{'Narayanan Palani'}
48,BRANDING MASTERY - How to build up an amazing Personal Brand,https://www.udemy.com/course/personal-branding-for-business/?couponCode=MARCH26BRANDING,3.5,11,English,"2,5 total Stunden",Marketing,Branding,,2 days 15:00:00.000000000,"{'Scott Paton', 'Scott Alex', 'Ricky Shetty'}"
74,MEDIA MASTERY - How to get into the Media and Press,https://www.udemy.com/course/media-and-press-success/?couponCode=MARCH26MEDIA,4.2,17,English,"1,5 total Stunden",Marketing,Branding,,2 days 15:00:00.000000000,"{'Scott Paton', 'Scott Alex', 'Ricky Shetty'}"
13,Facebook Dynamic Ads (Facebook Dynamic Retargeting) MASTERY,https://www.udemy.com/course/facebook-dynamic-ads/?couponCode=BETTERLIFE108,4.7,48,English,8 total Stunden,Marketing,Digitales Marketing,,0 days 00:00:00.000000000,"{'Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert', 'SEO, Facebook Ads & Digital Marketing Academy'}"
34,SEO Training 2020 : Complete SEO Guide For Beginners,https://www.udemy.com/course/seo-training-2018-complete-seo-guide-for-beginners/?couponCode=HOLIDAYSSEO,3.456,700,English,2 total Stunden,Marketing,Suchmaschinenoptimierung,,1 days 03:00:00.000000000,{'Dhabaleshwar Das'}
2,"Complete Video Production, Marketing, & YouTube Mastery 2020",https://www.udemy.com/course/complete-video-marketing-course/?couponCode=BETTERLIFE108,4.20833,27,English,"13,5 total Stunden",Marketing,Video- & Mobile-Marketing,,0 days 00:00:00.000000000,"{'Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert', 'Chaply RZBLZ | Filmmaker travelling around the world', 'SEO, Facebook Ads & Digital Marketing Academy'}"
77,The Complete Facebook Traffic Ads (Facebook PPC) Course 2020,https://www.udemy.com/course/facebook-ppc/?couponCode=BETTERLIFE108,4.5,18,English,11 total Stunden,Marketing,Werbung,,0 days 00:00:00.000000000,"{'Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert', 'SEO, Facebook Ads & Digital Marketing Academy'}"
73,Master C# & .NET Debugging with Visual Studio 2019,https://www.udemy.com/course/c-sharp-dot-net-debugging-with-visual-studio/?couponCode=617172EF2D9F808EAE1A,3.66667,22,English,"1,5 total Stunden",Programmierung,Programmierungstools,,0 days 00:00:00.000000000,{'Badran Yahyaoui'}
25,How to Install a Free SSL Certificate using Let's Encrypt,https://www.udemy.com/course/fix-googles-new-not-secure-warning-with-lets-encrypt/?couponCode=6DF06D6BE265339B0C0D,4.34722,140,English,1 total Stunde,Programmierung,Webentwicklung,,1 days 15:00:00.000000000,{'YouAccel Training'}
27,Complete CSS3 and Bootstrap Course: Beginning to Advanced,https://www.udemy.com/course/learn-css-and-bootstrap-from-scratch/?couponCode=CSS3DISCOUNT,3.93902,235,English,3 total Stunden,Programmierung,Webentwicklung,,2 days 18:00:00.000000000,{'Creative Online School'}
31,Build Data Visualizations with D3.js & Firebase,https://www.udemy.com/course/build-data-uis-with-d3-firebase/?couponCode=NINJAFREEBIE,4.73684,791,English,"10,5 total Stunden",Programmierung,Webentwicklung,,2 days 00:00:00.000000000,{'The Net Ninja (Shaun Pelling)'}
35,"NGINX, Apache, SSL Encryption - Certification Course",https://www.udemy.com/course/nginx-apache-ssl-encryption-certification-course/?couponCode=1C1E3553222A0243D6CA,4.14286,98,English,"3,5 total Stunden",Programmierung,Webentwicklung,,0 days 05:00:00.000000000,{'YouAccel Training'}
38,Learn to Host Multiple Domains on one Virtual Server,https://www.udemy.com/course/learn-to-host-multiple-domains-on-one-virtual-server/?couponCode=CA035B8B1826C9D12AD9,4.375,91,English,1 total Stunde,Programmierung,Webentwicklung,,0 days 05:00:00.000000000,{'YouAccel Training'}
49,Fullstack Laravel API development with Nuxt and Linux - 2020,https://www.udemy.com/course/fullstack-laravel-api-and-nuxt-development/?couponCode=ALLFREE,4.42857,10,English,19 total Stunden,Programmierung,Webentwicklung,,0 days 09:00:00.000000000,{'Neba Funwi-gabga'}
69,Internet and Web Development Fundamentals,https://www.udemy.com/course/internet-and-web-development-fundamentals/?couponCode=0E7319CF725696A42516,4.28571,72,English,4 total Stunden,Programmierung,Webentwicklung,,1 days 15:00:00.000000000,{'YouAccel Training'}
70,XML and XSD: a complete W3C-content based course (+10 hours),https://www.udemy.com/course/xml-and-xsd-a-complete-w3c-content-based-course/?couponCode=MARCH-FREE,4.15,15,English,11 total Stunden,Programmierung,Webentwicklung,,2 days 08:00:00.000000000,{'Daniel Pinheiro Maia'}
71,"HTML, CSS, & JavaScript - Certification Course for Beginners",https://www.udemy.com/course/html-css-javascript-certification-course-for-beginners/?couponCode=5052F1B5CBAEA3021335,4.21182,567,English,"5,5 total Stunden",Programmierung,Webentwicklung,,0 days 05:00:00.000000000,{'YouAccel Training'}
72,Alibaba - Tu guía para empezar a importar desde China,https://www.udemy.com/course/tu-guia-para-empezar-a-importar-desde-china/?couponCode=7CF4082A674E8DCA55E9,4.41393,569,Español,"2,5 total Stunden",Business,Unternehmensgründung,,0 days 06:00:00.000000000,{'Roderick Stroethoff'}
56,Adobe Photoshop CC para Principiantes . Básico hasta EXPERTO,https://www.udemy.com/course/photoshopccdominaeldisenodigital/?couponCode=5ECF6C2158431A8784BC,3.92146,473,Español,"8,5 total Stunden",Design,Grafikdesign,,2 days 02:00:00.000000000,{'Johnny Mora'}
61,Sistema para Restaurante en Visual Basic. net y SQLserver,https://www.udemy.com/course/sistema-para-restaurante-en-visual-basic-net-y-sqlserver/?couponCode=F377D10FD4D54AD4AF6A,4.57895,120,Español,14 total Stunden,IT & Software,Netzwerk & Sicherheit,,1 days 03:00:00.000000000,{'Codigo 369'}
39,Sistema de ventas Moderno con Visual Basic net y SQLserver,https://www.udemy.com/course/sistema-de-ventas-moderno-con-visual-basic-net-y-sqlserver/?couponCode=DFA0DE35342927AA1A84,4.41333,684,Español,"28,5 total Stunden",IT & Software,Sonstiges,,1 days 12:00:00.000000000,{'Codigo 369'}
44,✔ Curso Excel y Power BI – Análisis y Visualización de Datos,https://www.udemy.com/course/curso-tutorial-aprender-como-usar-power-bi-excel-ejercicios-practicos/?couponCode=QUEDATEENCASA,4.41915,1002,Español,"11,5 total Stunden",Office-Produktivität,Microsoft,,0 days 09:00:00.000000000,"{'Datdata – Educación Online', 'Javier Gomez'}"
12,Introducción al análisis de inteligencia. (Curso Básico),https://www.udemy.com/course/introduccion-al-analisis-de-inteligencia-curso-basico/?couponCode=9C23886386E20F82DD3B,4.65,70,Español,4 total Stunden,Wissenschaft & Lehre,Sozialwissenschaften,,2 days 09:00:00.000000000,{'Juan Pablo Somiedo García'}
58,A'dan Z'ye Wordpress ve İnternet Sitesinden Para Kazanmak,https://www.udemy.com/course/adan-zye-wordpress-ve-internet-sitesinden-para-kazanmak/?couponCode=EVDEKAL,4.57547,860,Türkçe,14 total Stunden,Design,Webdesign,,2 days 00:00:00.000000000,{'İsmet Eroğlu'}
0,"C# ile Web Kazıma (Web Scraping & Web Crawling), Fiddler",https://www.udemy.com/course/c-ile-web-kazma-web-scraping-web-crawling-fiddler/?couponCode=EVDEKALKODYAZ01,3.95,12,Türkçe,3 total Stunden,IT & Software,Sonstiges,,2 days 02:00:00.000000000,{'Halil AKCIL'}
21,Basitten İleriye Excel ++,https://www.udemy.com/course/basitten-ileriye-excel/?couponCode=7119516B6B0B5B0CDFD3,4.35,140,Türkçe,"3,5 total Stunden",Office-Produktivität,Microsoft,,0 days 05:00:00.000000000,{'Muhammet Candaş'}
78,MS Excel: Temelden Zirveye - Örneklerle Excel | 2020,https://www.udemy.com/course/ms-excel-temelden-zirveye-orneklerle-excel/?couponCode=EVDEKALTURKIYE,4.45312,184,Türkçe,21 total Stunden,Office-Produktivität,Microsoft,,0 days 04:00:00.000000000,{'Harun Altay'}
68,Golang Programlama Dili : Standart Kütüphane,https://www.udemy.com/course/golang-programlama-dili-standard-library-1/?couponCode=255354AED74D221E023E,4.0,35,Türkçe,"10,5 total Stunden",Programmierung,Programmiersprachen,,1 days 04:00:00.000000000,{'Cihan Özhan'}
81,Golang Programlama Dili,https://www.udemy.com/course/go-programlama-dili/?couponCode=E1118781F9FFF1616896,4.15741,209,Türkçe,17 total Stunden,Programmierung,Softwareentwicklung,,1 days 04:00:00.000000000,{'Cihan Özhan'}
59,Golang ile Web API Programlama,https://www.udemy.com/course/golang-restful-api-programlama/?couponCode=73303F12372DD8E1A4BB,4.5,60,Türkçe,18 total Stunden,Programmierung,Webentwicklung,,1 days 04:00:00.000000000,{'Cihan Özhan'}
29,Kısa Yoldan Matematik,https://www.udemy.com/course/kisa-yoldan-matematik-i-candas-ogretmen/?couponCode=32496447B28AC6985846,4.5,105,Türkçe,23 total Stunden,Wissenschaft & Lehre,Mathematik,,1 days 00:00:00.000000000,{'Muhammet Candaş'}
37,Создание бизнес презентации в PowerPoint с нуля,https://www.udemy.com/course/powerpoint-2016-neit-design/?couponCode=PROMO_22_3,4.69231,237,Русский,2 total Stunden,Design,Grafikdesign,,0 days 20:00:00.000000000,{'Natalia Lyashenko'}
45,الربح من ادسنس و الفيرال من الصفر للاحتراف,https://www.udemy.com/course/viral2019/?couponCode=CORONA2020,4.39216,243,العربية,2 total Stunden,Marketing,Social-Media-Marketing,,0 days 05:00:00.000000000,{'Faycel ben abess'}
46,اسرار السيو : كيف تصبح رقم #1 وتحقق ارباح كبيرة عبر الانترنت,https://www.udemy.com/course/seo-secret/?couponCode=CORONA2020,4.31333,119,العربية,3 total Stunden,Marketing,Suchmaschinenoptimierung,,0 days 05:00:00.000000000,{'Faycel ben abess'}
